樹種,区分,樹高(m),枝張(m),幹周(cm）,行政区,種別,整理番号,路線名,通称道路名,経度,緯度
ハナミズキ,高木,5,4,45,足立区,一般都道,104,川口草加線,,139.7618621,35.80489361
ライラック,中木,1.5,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702722,35.80274568
ハナズオウ,中木,1,,,足立区,一般都道,104,川口草加線,,139.7618845,35.80490747
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890052,35.79796962
ハナミズキ,高木,3.5,0.5,18,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702729,35.80277061
ハナズオウ,中木,1.6,,,足立区,一般都道,104,川口草加線,,139.7618975,35.80491666
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7619172,35.80492718
クスノキ,高木,9,4.5,118,足立区,特例都道,461,吾妻橋伊興町線,,139.7890137,35.79799113
トキワマンサク,中木,2.1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702717,35.80280336
トキワマンサク,中木,1.8,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890212,35.79801544
トキワマンサク,中木,2.1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702706,35.80281941
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7619575,35.80495039
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890236,35.79802409
ハナミズキ,高木,5,2,22,足立区,主要地方道,58,台東川口線,尾久橋通り,139.770271,35.80283168
コブシ,中木,2.6,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7590873,35.80570282
ハナズオウ,中木,1,,,足立区,一般都道,104,川口草加線,,139.7619827,35.80496522
トキワマンサク,中木,2.1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702732,35.80284486
ライラック,中木,1.7,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700537,35.80290591
ハナズオウ,中木,1.2,,,足立区,一般都道,104,川口草加線,,139.7619948,35.8049721
トキワマンサク,中木,2.1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702747,35.80285687
アキニレ,高木,6,4.5,79,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7589021,35.80577328
ライラック,中木,1.6,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700524,35.80291913
ハナミズキ,高木,4,3,30,足立区,一般都道,104,川口草加線,,139.7621536,35.80494518
ハナミズキ,高木,4,2.5,35,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700521,35.80292843
ライラック,中木,1.6,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702761,35.80287212
ハナズオウ,中木,1,,,足立区,一般都道,104,川口草加線,,139.7620256,35.80499035
ハナズオウ,中木,1.6,,,足立区,一般都道,104,川口草加線,,139.7621688,35.80495407
ハナミズキ,高木,5.5,2.5,25,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702766,35.80288784
トキワマンサク,中木,2,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700491,35.80294832
ハナズオウ,中木,1.7,,,足立区,一般都道,104,川口草加線,,139.7621863,35.80496313
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7620442,35.80500049
ハナミズキ,高木,3.5,1.5,26,足立区,主要地方道,58,台東川口線,尾久橋通り,139.770048,35.80295872
ヤマモモ,高木,6,4.5,70,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7595033,35.80566014
ハナズオウ,中木,1.6,,,足立区,一般都道,104,川口草加線,,139.7621996,35.80497139
アキニレ,高木,6,5,84,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7588524,35.80583015
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7620624,35.80501145
ライラック,中木,1.4,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702785,35.8029128
ハナズオウ,中木,1.7,,,足立区,一般都道,104,川口草加線,,139.7622154,35.80498087
ハナミズキ,高木,4,2.5,27,足立区,一般都道,104,川口草加線,,139.762226,35.80498581
ハナミズキ,高木,6,2.5,33,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700476,35.80298848
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7622393,35.80499423
ハナズオウ,中木,1.1,,,足立区,一般都道,104,川口草加線,,139.7620962,35.80503098
クスノキ,高木,9,3.5,101,足立区,特例都道,461,吾妻橋伊興町線,,139.7891902,35.79809476
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7621018,35.80503437
トキワマンサク,中木,1.9,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700447,35.80300092
ハナミズキ,高木,5.5,1.5,23,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702814,35.80294921
トキワマンサク,中木,1.9,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700428,35.80301393
ハナミズキ,高木,4,2,26,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700405,35.80302394
ライラック,中木,1.8,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890631,35.79815339
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.762134,35.80505261
ヤマモモ,高木,6,3.5,67,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.759484,35.80573305
トキワマンサク,中木,2.2,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700408,35.80303875
アキニレ,高木,6,3.5,90,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7587619,35.80593328
ハナミズキ,高木,6,5,79,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7590343,35.80586592
ハナミズキ,高木,5,2.5,33,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700405,35.80304924
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7621675,35.80507141
クスノキ,高木,9,3.5,114,足立区,特例都道,461,吾妻橋伊興町線,,139.7890706,35.79818173
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7621798,35.80507873
ライラック,中木,2.3,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890727,35.7981912
ハナミズキ,高木,3,2,28,足立区,一般都道,104,川口草加線,,139.7623292,35.80504792
シャリンバイ,中木,1.5,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890761,35.79820159
アキニレ,高木,7,6,104,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7587224,35.80597768
シャリンバイ,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7890796,35.79821295
ハナミズキ,高木,7,3,37,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702874,35.80302723
トキワマンサク,中木,2.2,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700399,35.80309249
ハナズオウ,中木,1.2,,,足立区,一般都道,104,川口草加線,,139.7623615,35.80506766
ハナミズキ,高木,5.5,2.5,38,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700384,35.80310247
サクラ,高木,5,7.5,139,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7589416,35.80595057
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7594578,35.80581864
シャリンバイ,中木,1.6,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7892229,35.79819842
ライラック,中木,1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702877,35.80305524
ライラック,中木,1.4,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700373,35.80312048
シャリンバイ,中木,1.3,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7892262,35.79820782
トキワマンサク,中木,1.8,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700345,35.80313094
ヤマモモ,高木,7,4.5,76,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7594532,35.80584237
クスノキ,高木,8,3.5,121,足立区,特例都道,461,吾妻橋伊興町線,,139.7890935,35.79825111
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7594492,35.80584968
ハナミズキ,高木,4,2.5,30,足立区,一般都道,104,川口草加線,,139.7624092,35.80509467
ハナミズキ,高木,4,2,38,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700345,35.80314135
トキワマンサク,中木,1.2,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702906,35.80308753
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7594427,35.80586895
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7622884,35.80514109
シャリンバイ,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891011,35.79827788
ハナズオウ,中木,1.6,,,足立区,一般都道,104,川口草加線,,139.7623008,35.80514927
ハナミズキ,高木,5.5,3,35,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702895,35.80310403
ハナミズキ,高木,3,2.5,26,足立区,一般都道,104,川口草加線,,139.7623085,35.80515453
アキニレ,高木,7,6,94,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7586122,35.80610549
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7623222,35.80516166
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7623348,35.80516906
ハナミズキ,高木,3,2,24,足立区,一般都道,104,川口草加線,,139.7623475,35.80517741
クスノキ,高木,5,2,39,足立区,特例都道,461,吾妻橋伊興町線,,139.7892482,35.79828743
ライラック,中木,1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702902,35.80314598
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.762354,35.80518187
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7623647,35.80518783
ハナミズキ,高木,8,3,39,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702902,35.80316221
ライラック,中木,1.6,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700361,35.80322759
クスノキ,高木,8,4,117,足立区,特例都道,461,吾妻橋伊興町線,,139.7891257,35.79834467
ハナミズキ,高木,4,3,29,足立区,一般都道,104,川口草加線,,139.7623804,35.80519562
ライラック,中木,1.6,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700337,35.80323881
ハナミズキ,高木,4.5,3,30,足立区,一般都道,104,川口草加線,,139.762533,35.80516665
ハナミズキ,高木,6,3,39,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700323,35.80325072
ヤマモモ,高木,6,4.5,76,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7594125,35.80597518
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891317,35.79836331
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7625499,35.80517582
トキワマンサク,中木,2,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700316,35.80326538
キンモクセイ,中木,1.5,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7588115,35.80614037
ライラック,中木,1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702911,35.80320138
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891336,35.79837782
トキワマンサク,中木,1.4,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.770291,35.80321451
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891375,35.79838864
ハナズオウ,中木,1.3,,,足立区,一般都道,104,川口草加線,,139.7625839,35.80519408
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891401,35.79839917
ハナミズキ,高木,7,2.5,38,足立区,主要地方道,58,台東川口線,尾久橋通り,139.770289,35.8032294
ハナミズキ,高木,4.5,3.5,34,足立区,一般都道,104,川口草加線,,139.7626004,35.80520507
クスノキ,高木,9,3.5,102,足立区,特例都道,461,吾妻橋伊興町線,,139.7892792,35.79837774
サザンカ,中木,1.4,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7588925,35.80617048
クスノキ,高木,9,4,95,足立区,特例都道,461,吾妻橋伊興町線,,139.7891494,35.79842851
ライラック,中木,1.5,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700304,35.80333077
トキワマンサク,中木,1.7,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891523,35.79844094
ハナミズキ,高木,4,2,30,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700297,35.80334111
トキワマンサク,中木,1.4,,,足立区,特例都道,461,吾妻橋伊興町線,,139.7891546,35.79845008
ライラック,中木,1.4,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700315,35.80336305
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7593787,35.80609342
ライラック,中木,1.7,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700307,35.8033742
ヤマモモ,高木,6,4.5,64,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7593772,35.806108
ハナミズキ,高木,4,1.5,27,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700312,35.80338508
ハナミズキ,高木,5,3,38,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702916,35.80332607
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7593704,35.80613029
トキワマンサク,中木,2.1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700323,35.80340389
ハナズオウ,中木,1.6,,,足立区,一般都道,104,川口草加線,,139.7625863,35.80531352
ハナミズキ,高木,4,2.5,29,足立区,一般都道,104,川口草加線,,139.7626008,35.80532335
ハナズオウ,中木,1.2,,,足立区,一般都道,104,川口草加線,,139.7627522,35.805286
ライラック,中木,1.5,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.770291,35.80336007
ハナズオウ,中木,1.2,,,足立区,一般都道,104,川口草加線,,139.7626133,35.80533037
ライラック,中木,1,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700315,35.80343199
ライラック,中木,1.5,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700267,35.80344
ハナズオウ,中木,1.6,,,足立区,一般都道,104,川口草加線,,139.7627795,35.80529771
ハナミズキ,高木,3.5,1.5,25,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700292,35.80345266
ハナミズキ,高木,4,6,34,足立区,一般都道,104,川口草加線,,139.7626417,35.8053454
ハナミズキ,高木,3,2.5,29,足立区,一般都道,104,川口草加線,,139.7628006,35.80531013
エンジュ,高木,5,3,51,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.758304,35.80646253
ハナズオウ,中木,1.2,,,足立区,一般都道,104,川口草加線,,139.7626539,35.80535091
クスノキ,高木,8.5,3.5,83,足立区,特例都道,461,吾妻橋伊興町線,,139.789189,35.79855563
ハナズオウ,中木,1.4,,,足立区,一般都道,104,川口草加線,,139.7626646,35.80535579
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7628217,35.80532018
ハナズオウ,中木,1,,,足立区,一般都道,104,川口草加線,,139.7626781,35.80536283
トキワマンサク,中木,1.7,,,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702889,35.80341668
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.759341,35.80622216
ヤマモモ,高木,5.5,3,88,足立区,一般都道,239,足立川口線,,139.7589203,35.80633079
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7627005,35.80537387
サザンカ,中木,2.5,,,足立区,一般都道,239,足立川口線,,139.7589195,35.8063455
トキワマンサク,中木,2.8,,,足立区,一般都道,239,足立川口線,,139.7589057,35.80635068
ハナミズキ,高木,7,3,30,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7702911,35.80343571
サザンカ,中木,1.3,,,足立区,一般都道,106,東京鳩ヶ谷線,鳩ヶ谷街道,139.7593356,35.80624262
ハナズオウ,中木,1.3,,,足立区,一般都道,104,川口草加線,,139.7628671,35.80533797
ハナズオウ,中木,1.5,,,足立区,一般都道,104,川口草加線,,139.7627101,35.80537842
サザンカ,中木,2.5,,,足立区,一般都道,239,足立川口線,,139.7589142,35.80636128
ハナミズキ,高木,4,3,31,足立区,一般都道,104,川口草加線,,139.7628821,35.80534542
トキワマンサク,中木,2.6,,,足立区,一般都道,239,足立川口線,,139.7589024,35.80636553
ハナミズキ,高木,5.5,2.5,31,足立区,主要地方道,58,台東川口線,尾久橋通り,139.7700289,35.8035172
サザンカ,中木,2.3,,,足立区,一般都道,239,足立川口線,,139.7589127,35.80636626
